year,race_key,state_po,district,dem_two_party,dem_winner,incumbent_party,lean_rel_dem,inc_dem,midterm_dem,log_ratio_dem,qual_dem,nat_env,holdout,dem_name,rep_name
2014,GA-07,GA,7,0.346130,false,Republican,-0.132955,-1,-1,0.000000,0,-0.032848,false,THOMAS D WRIGHT,ROB WOODALL
2014,GA-09,GA,9,0.193254,false,Republican,-0.273179,-1,-1,0.000000,0,-0.032848,false,DAVID D VOGEL,DOUG COLLINS
2014,GA-10,GA,10,0.334777,false,,0.000000,0,-1,0.000000,0,-0.032848,false,"I K ""KENNETH"" DIOUS",JODY B HICE
2014,GA-12,GA,12,0.452468,false,Democrat,0.025664,1,-1,0.000000,0,-0.032848,false,JOHN BARROW,"R W ""RICK"" ALLEN"
2014,HI-01,HI,1,0.519283,true,,0.034793,0,-1,0.000000,0,-0.032848,false,MARK TAKAI,CHARLES DJOU
2014,HI-02,HI,2,0.808529,true,Democrat,0.294089,1,-1,0.000000,0,-0.032848,false,TULSI GABBARD,KAWIKA CROWLEY
2014,ID-01,ID,1,0.349896,false,Republican,-0.183058,-1,-1,0.000000,0,-0.032848,false,SHIRLEY G RINGO,RAUL R LABRADOR
2014,ID-02,ID,2,0.386392,false,Republican,-0.163044,-1,-1,0.000000,1,-0.032848,false,RICHARD STALLINGS,MICHAEL K SIMPSON
2014,IL-01,IL,1,0.730881,true,Democrat,0.226888,1,-1,0.000000,0,-0.032848,false,BOBBY L RUSH,JIMMY LEE TILLMAN
2014,IL-02,IL,2,0.785442,true,,0.220171,0,-1,0.000000,0,-0.032848,false,ROBIN L KELLY,ERIC M WALLACE
2014,IL-03,IL,3,0.645622,true,Democrat,0.173503,1,-1,0.000000,0,-0.032848,false,DANIEL LIPINSKI,SHARON M BRANNIGAN
2014,IL-04,IL,4,0.781468,true,Democrat,0.318707,1,-1,0.000000,0,-0.032848,false,LUIS V GUTIERREZ,HECTOR CONCEPCION
2014,IL-05,IL,5,0.673738,true,Democrat,0.185592,1,-1,0.000000,0,-0.032848,false,MIKE QUIGLEY,VINCE KOLBER
2014,IL-06,IL,6,0.328646,false,Republican,-0.103549,-1,-1,0.000000,0,-0.032848,false,MICHAEL MASON,PETER J ROSKAM
2014,IL-07,IL,7,0.850953,true,Democrat,0.373785,1,-1,0.000000,0,-0.032848,false,DANNY K DAVIS,ROBERT L BUMPERS
2014,IL-08,IL,8,0.557264,true,Democrat,0.036086,1,-1,0.000000,0,-0.032848,false,TAMMY DUCKWORTH,LARRY KAIFESH
2014,IL-09,IL,9,0.660781,true,Democrat,0.151951,1,-1,0.000000,0,-0.032848,false,JANICE D SCHAKOWSKY,SUSANNE ATANUS
2014,IL-10,IL,10,0.487025,false,,-0.005047,0,-1,0.000000,-1,-0.032848,false,BRADLEY S SCHNEIDER,ROBERT DOLD
2014,IL-11,IL,11,0.534620,true,Democrat,0.074359,1,-1,0.000000,0,-0.032848,false,BILL FOSTER,DARLENE SENGER
2014,IL-12,IL,12,0.443966,false,Democrat,0.035890,1,-1,0.000000,0,-0.032848,false,WILLIAM L ENYART,MIKE BOST
2014,IL-13,IL,13,0.413441,false,Republican,-0.013170,-1,-1,0.000000,0,-0.032848,false,ANN E CALLIS,RODNEY DAVIS
2014,IL-14,IL,14,0.345862,false,Republican,-0.099515,-1,-1,0.000000,0,-0.032848,false,DENNIS ANDERSON,RANDY HULTGREN
2014,IL-15,IL,15,0.250768,false,Republican,-0.197396,-1,-1,0.000000,0,-0.032848,false,ERIC THORSLAND,JOHN SHIMKUS
2014,IL-16,IL,16,0.293787,false,Republican,-0.129476,-1,-1,0.000000,0,-0.032848,false,RANDALL WAYNE OLSEN,ADAM KINZINGER
2014,IL-17,IL,17,0.554616,true,Democrat,0.021454,1,-1,0.000000,-1,-0.032848,false,CHERI BUSTOS,BOBBY SCHILLING
2014,IL-18,IL,18,0.252805,false,Republican,-0.252974,-1,-1,0.000000,0,-0.032848,false,DARREL MILLER,AARON SCHOCK
2014,IN-01,IN,1,0.629304,true,Democrat,0.161496,1,-1,0.000000,0,-0.032848,false,PETER J VISCLOSKY,MARK LEYVA
2014,IN-02,IN,2,0.393772,false,Republican,-0.018756,-1,-1,0.000000,0,-0.032848,false,JOE BOCK,JACKIE WALORSKI
2014,IN-03,IN,3,0.288901,false,Republican,-0.181744,-1,-1,0.000000,0,-0.032848,false,JUSTIN KUHNLE,MARLIN A STUTZMAN
2014,IN-04,IN,4,0.331254,false,Republican,-0.155914,-1,-1,0.000000,0,-0.032848,false,JOHN DALE,TODD ROKITA
2014,IN-05,IN,5,0.320938,false,Republican,-0.119525,-1,-1,0.000000,0,-0.032848,false,SHAWN A DENNEY,SUSAN W BROOKS
2014,IN-06,IN,6,0.308126,false,Republican,-0.138480,-1,-1,0.000000,0,-0.032848,false,SUSAN HALL HEITZMAN,LUKE MESSER
2014,IN-07,IN,7,0.567184,true,Democrat,0.117166,1,-1,0.000000,0,-0.032848,false,ANDRE CARSON,"CATHERINE ""CAT"" PING"
2014,IN-08,IN,8,0.372639,false,Republican,-0.064663,-1,-1,0.000000,0,-0.032848,false,TOM SPANGLER,LARRY BUCSHON
2014,IN-09,IN,9,0.351293,false,Republican,-0.065806,-1,-1,0.000000,0,-0.032848,false,BILL BAILEY,TODD C YOUNG
2014,IA-01,IA,1,0.488548,false,,0.066553,0,-1,0.000000,0,-0.032848,false,PAT MURPHY,ROD BLUM
2014,IA-02,IA,2,0.525608,true,Democrat,0.055385,1,-1,0.000000,0,-0.032848,false,DAVID LOEBSACK,MARIANNETTE MILLER-MEEKS
2014,IA-03,IA,3,0.444564,false,,-0.056351,0,-1,0.000000,0,-0.032848,false,STACI APPEL,DAVID YOUNG
2014,IA-04,IA,4,0.383180,false,Republican,-0.052730,-1,-1,0.000000,0,-0.032848,false,JIM MOWRER,STEVE KING
2014,KS-01,KS,1,0.320321,false,Republican,0.000000,-1,-1,0.000000,0,-0.032848,false,JAMES E SHEROW,TIM HUELSKAMP
2014,KS-02,KS,2,0.403682,false,Republican,-0.106870,-1,-1,0.000000,0,-0.032848,false,MARGIE WAKEFIELD,LYNN JENKINS
2014,KS-03,KS,3,0.399791,false,Republican,0.000000,-1,-1,0.000000,0,-0.032848,false,KELLY KULTALA,KEVIN YODER
2014,KS-04,KS,4,0.333389,false,Republican,-0.174645,-1,-1,0.000000,0,-0.032848,false,PERRY L SCHUCKMAN,MIKE POMPEO
2014,KY-01,KY,1,0.268771,false,Republican,-0.207670,-1,-1,0.000000,0,-0.032848,false,CHARLES KENDALL HATCHETT,ED WHITFIELD
2014,KY-02,KY,2,0.308146,false,Republican,-0.180986,-1,-1,0.000000,0,-0.032848,false,RON LEACH,BRETT GUTHRIE
2014,KY-03,KY,3,0.640948,true,Democrat,0.138007,1,-1,0.000000,0,-0.032848,false,JOHN A YARMUTH,MICHAEL MACFARLANE
2014,KY-04,KY,4,0.322716,false,Republican,-0.151140,-1,-1,0.000000,0,-0.032848,false,PETER NEWBERRY,THOMAS MASSIE
2014,KY-05,KY,5,0.217462,false,Republican,-0.290304,-1,-1,0.000000,0,-0.032848,false,KENNTH S STEPP,HAROLD ROGERS
2014,KY-06,KY,6,0.400050,false,,-0.031332,0,-1,0.000000,0,-0.032848,false,ELIZABETH JENSEN,ANDY BARR
2014,LA-01,LA,1,0.195697,false,Republican,-0.291002,-1,-1,0.000000,0,-0.032848,false,"M V ""VINNY"" MENDOZA",STEVE SCALISE
2014,LA-05,LA,5,0.232781,false,,0.000000,0,-1,0.000000,0,-0.032848,false,"""JAMIE"" MAYO",RALPH LEE ABRAHAM
2014,LA-06,LA,6,0.288853,false,,0.000000,0,-1,0.000000,0,-0.032848,false,EDWIN EDWARDS,GARRET GRAVES
2014,ME-01,ME,1,0.663317,true,Democrat,0.136584,1,-1,0.000000,0,-0.032848,false,CHELLIE PINGREE,ISAAC J MISIUK
2014,ME-02,ME,2,0.470717,false,,0.070601,0,-1,0.000000,0,-0.032848,false,EMILY ANN CAIN,BRUCE POLIQUIN
2014,MD-01,MD,1,0.295154,false,Republican,-0.209032,-1,-1,0.000000,0,-0.032848,false,BILL TILGHMAN,ANDY HARRIS
2014,MD-02,MD,2,0.631014,true,Democrat,0.166917,1,-1,0.000000,0,-0.032848,false,C A DUTCH RUPPERSBERGER,DAVID BANACH
2014,MD-03,MD,3,0.596384,true,Democrat,0.181982,1,-1,0.000000,0,-0.032848,false,JOHN P SARBANES,CHARLES A LONG
2014,MD-04,MD,4,0.712902,true,Democrat,0.276954,1,-1,0.000000,0,-0.032848,false,DONNA F EDWARDS,NANCY HOYT
2014,MD-05,MD,5,0.641861,true,Democrat,0.203327,1,-1,0.000000,0,-0.032848,false,STENY H HOYER,CHRIS CHAFFEE
2014,MD-06,MD,6,0.507432,true,Democrat,0.096620,1,-1,0.000000,0,-0.032848,false,JOHN K DELANEY,DAN BONGINO
2014,MD-07,MD,7,0.721395,true,Democrat,0.274799,1,-1,0.000000,0,-0.032848,false,ELIJAH E CUMMINGS,CORROGAN R VAUGHN
2014,MD-08,MD,8,0.608787,true,Democrat,0.146724,1,-1,0.000000,0,-0.032848,false,CHRIS VAN HOLLEN,DAVE WALLACE
2014,MA-03,MA,3,0.630166,true,Democrat,0.148462,1,-1,0.000000,0,-0.032848,false,NIKI TSONGAS,ROSEANN L EHRHARD WOFFORD
2014,MA-06,MA,6,0.571952,true,,-0.005281,0,-1,0.000000,0,-0.032848,false,SETH W MOULTON,RICHARD R TISEI
2014,MA-09,MA,9,0.549811,true,Democrat,0.134773,1,-1,0.000000,0,-0.032848,false,WILLIAM R KEATING,JOHN C CHAPMAN
2014,MI-01,MI,1,0.464808,false,Republican,-0.014166,-1,-1,0.000000,0,-0.032848,false,JERRY CANNON,DAN BENISHEK
2014,MI-02,MI,2,0.343239,false,Republican,-0.152430,-1,-1,0.000000,0,-0.032848,false,DEAN VANDERSTELT,BILL HUIZENGA
2014,MI-03,MI,3,0.402520,false,Republican,-0.054984,-1,-1,0.000000,0,-0.032848,false,BOB GOODRICH,JUSTIN AMASH
2014,MI-04,MI,4,0.408970,false,,-0.164106,0,-1,0.000000,0,-0.032848,false,JEFF HOLMES,JOHN MOOLENAAR
2014,MI-05,MI,5,0.681597,true,Democrat,0.162311,1,-1,0.000000,0,-0.032848,false,DANIEL T KILDEE,ALLEN HARDWICK
2014,MI-06,MI,6,0.419455,false,Republican,-0.072957,-1,-1,0.000000,0,-0.032848,false,PAUL CLEMENTS,FRED UPTON
2014,MI-07,MI,7,0.435078,false,Republican,-0.064871,-1,-1,0.000000,0,-0.032848,false,PAM BYRNES,TIM WALBERG
2014,MI-08,MI,8,0.435172,false,,-0.122496,0,-1,0.000000,0,-0.032848,false,ERIC SHERTZING,MIKE BISHOP
2014,MI-09,MI,9,0.625962,true,Democrat,0.134036,1,-1,0.000000,0,-0.032848,false,SANDER M LEVIN,GEORGE BRIKHO
2014,MI-10,MI,10,0.299462,false,Republican,-0.209510,-1,-1,0.000000,0,-0.032848,false,CHUCK STADLER,CANDICE S MILLER
2014,MI-11,MI,11,0.419968,false,,-0.044959,0,-1,0.000000,0,-0.032848,false,BOBBY MCKENZIE,DAVE TROTT
2014,MI-12,MI,12,0.674895,true,,0.189747,0,-1,0.000000,0,-0.032848,false,DEBBIE DINGELL,TERRY BOWMAN
2014,MI-13,MI,13,0.829728,true,Democrat,0.347226,1,-1,0.000000,0,-0.032848,false,JOHN CONYERS JR,JEFF GORMAN
2014,MI-14,MI,14,0.798134,true,,0.328976,0,-1,0.000000,0,-0.032848,false,BRENDA LAWRENCE,CHRISTINA L BARR
2014,MN-01,MN,1,0.542659,true,Democrat,0.064769,1,-1,0.000000,0,-0.032848,false,TIMOTHY J WALZ,JIM HAGEDORN
2014,MN-02,MN,2,0.409547,false,Republican,-0.052195,-1,-1,0.000000,0,-0.032848,false,MIKE OBERMUELLER,JOHN KLINE
2014,MN-03,MN,3,0.378102,false,Republican,-0.092950,-1,-1,0.000000,0,-0.032848,false,SHARON SUND,ERIK PAULSEN
2014,MN-04,MN,4,0.650353,true,Democrat,0.152642,1,-1,0.000000,0,-0.032848,false,BETTY MCCOLLUM,SHARNA WAHLGREN
2014,MN-05,MN,5,0.747036,true,Democrat,0.235702,1,-1,0.000000,0,-0.032848,false,KEITH ELLISON,DOUG DAGGETT
2014,MN-06,MN,6,0.405460,false,,-0.017400,0,-1,0.000000,0,-0.032848,false,JOE PERSKE,TOM EMMER
2014,MN-07,MN,7,0.542809,true,Democrat,0.122728,1,-1,0.000000,0,-0.032848,false,COLLIN C PETERSON,TORREY WESTROM
2014,MN-08,MN,8,0.507334,true,Democrat,0.033283,1,-1,0.000000,0,-0.032848,false,RICHARD M NOLAN,STEWART MILLS
2014,MS-01,MS,1,0.298719,false,Republican,-0.132139,-1,-1,0.000000,0,-0.032848,false,RON E DICKEY,ALAN NUNNELEE
2014,MS-03,MS,3,0.288457,false,Republican,0.000000,-1,-1,0.000000,0,-0.032848,false,"DOUGLAS MACARTHUR ""DOUG"" MAGEE",GREGG HARPER
2014,MS-04,MS,4,0.258236,false,Republican,-0.201004,-1,-1,0.000000,0,-0.032848,false,MATT MOORE,STEVEN M PALAZZO
2014,MO-01,MO,1,0.771826,true,Democrat,0.303629,1,-1,0.000000,0,-0.032848,false,WM LACY CLAY,DANIEL J ELDER
2014,MO-02,MO,2,0.337175,false,Republican,-0.129667,-1,-1,0.000000,0,-0.032848,false,ARTHUR LIEBER,ANN WAGNER
2014,MO-03,MO,3,0.284328,false,Republican,-0.170299,-1,-1,0.000000,0,-0.032848,false,COURTNEY DENTON,BLAINE LUETKEMEYER
2014,MO-04,MO,4,0.279100,false,Republican,-0.140884,-1,-1,0.000000,0,-0.032848,false,NATE IRVIN,VICKY HARTZLER
2014,MO-05,MO,5,0.534333,true,Democrat,0.109836,1,-1,0.000000,0,-0.032848,false,EMANUEL CLEAVER,JACOB TURK
2014,MO-06,MO,6,0.306815,false,Republican,-0.177900,-1,-1,0.000000,0,-0.032848,false,"W A ""BILL"" HEDGE",SAM GRAVES
2014,MO-07,MO,7,0.312431,false,Republican,-0.185251,-1,-1,0.000000,0,-0.032848,false,JIM EVANS,BILLY LONG
2014,MO-08,MO,8,0.267327,false,,-0.256866,0,-1,0.000000,0,-0.032848,false,BARBARA STOCKER,JASON T SMITH
2014,MT-00,MT,0,0.421743,false,,-0.066210,0,-1,0.000000,0,-0.032848,false,JOHN LEWIS,RYAN ZINKE
2014,NE-01,NE,1,0.311845,false,Republican,-0.194242,-1,-1,0.000000,0,-0.032848,false,DENNIS P CRAWFORD,JEFF FORTENBERRY
2014,NE-02,NE,2,0.517636,true,Republican,-0.019293,-1,-1,0.000000,0,-0.032848,false,BRAD ASHFORD,LEE TERRY
2014,NE-03,NE,3,0.246124,false,Republican,-0.253050,-1,-1,0.000000,0,-0.032848,false,MARK SULLIVAN,ADRIAN SMITH
2014,NV-01,NV,1,0.600124,true,Democrat,0.157140,1,-1,0.000000,0,-0.032848,false,DINA TITUS,ANNETTE TEIJEIRO
2014,NV-02,NV,2,0.298226,false,Republican,-0.125239,-1,-1,0.000000,0,-0.032848,false,KRISTEN SPEES,MARK E AMODEI
2014,NV-03,NV,3,0.372907,false,Republican,-0.051524,-1,-1,0.000000,0,-0.032848,false,ERIN BILBRAY,JOSEPH J HECK
2014,NV-04,NV,4,0.485313,false,Democrat,0.032044,1,-1,0.000000,0,-0.032848,false,STEVEN A HORSFORD,CRESENT HARDY
2014,NH-01,NH,1,0.481965,false,Democrat,0.008329,1,-1,0.000000,-1,-0.032848,false,CAROL SHEA-PORTER,FRANK C GUINTA
2014,NH-02,NH,2,0.550151,true,Democrat,0.013952,1,-1,0.000000,0,-0.032848,false,ANN M KUSTER,MARILINDA GARCIA
2014,NJ-01,NJ,1,0.592898,true,,0.183448,0,-1,0.000000,0,-0.032848,false,DONALD W NORCROSS,GARRY W COBB
2014,NJ-02,NJ,2,0.377505,false,Republican,-0.100011,-1,-1,0.000000,1,-0.032848,false,WILLIAM J HUGHES JR,FRANK A LOBIONDO
2014,NJ-03,NJ,3,0.451002,false,,-0.056287,0,-1,0.000000,0,-0.032848,false,AIMEE BELGARD,TOM MACARTHUR
2014,NJ-04,NJ,4,0.314100,false,Republican,-0.155090,-1,-1,0.000000,0,-0.032848,false,RUBEN M SCOLAVINO,CHRISTOPHER H SMITH
2014,NJ-05,NJ,5,0.438682,false,Republican,-0.074173,-1,-1,0.000000,0,-0.032848,false,ROY CHO,SCOTT GARRETT
2014,NJ-06,NJ,6,0.606226,true,Democrat,0.131422,1,-1,0.000000,0,-0.032848,false,FRANK PALLONE JR,ANTHONY E WILKINSON
2014,NJ-07,NJ,7,0.395504,false,Republican,-0.099387,-1,-1,0.000000,0,-0.032848,false,JANICE KOVACH,LEONARD LANCE
2014,NJ-08,NJ,8,0.802468,true,Democrat,0.293339,1,-1,0.000000,0,-0.032848,false,ALBIO SIRES,JUDE ANTHONY TISCORNIA
2014,NJ-09,NJ,9,0.694755,true,Democrat,0.235852,1,-1,0.000000,0,-0.032848,false,BILL PASCRELL,DIERDRE G PAUL
2014,NJ-10,NJ,10,0.871196,true,Democrat,0.381131,1,-1,0.000000,0,-0.032848,false,DONALD M PAYNE JR,YOLANDA DENTLEY
2014,NJ-11,NJ,11,0.374300,false,Republican,-0.106621,-1,-1,0.000000,0,-0.032848,false,MARK DUNEC,RODNEY P FRELINGHUYSEN
2014,NJ-12,NJ,12,0.625389,true,,0.189933,0,-1,0.000000,0,-0.032848,false,BONNIE WATSON,ALIETA ECK
2014,NM-01,NM,1,0.585863,true,Democrat,0.080261,1,-1,0.000000,0,-0.032848,false,MICHELLE LUJAN GRISHAM,MICHAEL H FRESE
2014,NM-02,NM,2,0.355424,false,Republican,-0.102348,-1,-1,0.000000,0,-0.032848,false,"ROXANNE ""ROCKY"" LARA",STEVEN PEARCE
2014,NM-03,NM,3,0.615403,true,Democrat,0.119911,1,-1,0.000000,0,-0.032848,false,BEN RAY LUJAN,JEFFERSON L BYRD
2014,NY-01,NY,1,0.470179,false,Democrat,0.045802,1,-1,0.000000,0,-0.032848,false,TIMOTHY H BISHOP,LEE M ZELDIN
2014,NY-02,NY,2,0.352941,false,Republican,-0.065542,-1,-1,0.000000,0,-0.032848,false,PATRICIA MAHER,PETER T KING
2014,NY-03,NY,3,0.559793,true,Democrat,0.085938,1,-1,0.000000,0,-0.032848,false,STEVE ISRAEL,GRANT M LALLY
2014,NY-04,NY,4,0.552648,true,,0.130954,0,-1,0.000000,0,-0.032848,false,KATHLEEN M RICE,BRUCE A BLAKEMAN
2014,NY-07,NY,7,0.891912,true,Democrat,0.000000,1,-1,0.000000,0,-0.032848,false,NYDIA M VELAZQUEZ,JOSE LUIS FERNANDEZ
2014,NY-11,NY,11,0.461759,false,Republican,-0.020600,-1,-1,0.000000,0,-0.032848,false,DOMENIC M RECCHIA JR,MICHAEL G GRIMM
2014,NY-12,NY,12,0.800375,true,Democrat,0.303643,1,-1,0.000000,0,-0.032848,false,CAROLYN B MALONEY,NICHOLAS S DI IORIO
2014,NY-17,NY,17,0.584223,true,Democrat,0.126177,1,-1,0.000000,0,-0.032848,false,NITA M LOWEY,CHRISTOPHER E DAY
2014,NY-18,NY,18,0.534016,true,Democrat,0.027449,1,-1,0.000000,0,-0.032848,false,SEAN PATRICK MALONEY,NAN HAYWORTH
2014,NY-19,NY,19,0.372165,false,Republican,-0.016176,-1,-1,0.000000,0,-0.032848,false,SEAN S ELDRIDGE,CHRISTOPHER P GIBSON
2014,NY-20,NY,20,0.625916,true,Democrat,0.184653,1,-1,0.000000,0,-0.032848,false,PAUL TONKO,JAMES M FISCHER
2014,NY-21,NY,21,0.400286,false,,0.019012,0,-1,0.000000,0,-0.032848,false,AARON G WOOLF,ELISE M STEFANIK
2014,NY-23,NY,23,0.389585,false,Republican,-0.017905,-1,-1,0.000000,0,-0.032848,false,MARTHA ROBERTSON,TOM REED
2014,NY-24,NY,24,0.436191,false,Democrat,0.047798,1,-1,0.000000,0,-0.032848,false,DANIEL B MAFFEI,JOHN M KATKO
2014,NY-25,NY,25,0.534529,true,Democrat,0.095603,1,-1,0.000000,0,-0.032848,false,LOUISE MCINTOSH SLAUGHTER,MARK W ASSINI
2014,NY-26,NY,26,0.723436,true,Democrat,0.261556,1,-1,0.000000,0,-0.032848,false,BRIAN HIGGINS,KATHLEEN A WEPPNER
2014,NY-27,NY,27,0.318150,false,Republican,-0.006362,-1,-1,0.000000,0,-0.032848,false,JAMES D O'DONNELL,CHRIS COLLINS
2014,NC-01,NC,1,0.733790,true,Democrat,0.255821,1,-1,0.000000,0,-0.032848,false,G K BUTTERFIELD,ARTHUR RICH
2014,NC-02,NC,2,0.411735,false,Republican,-0.085737,-1,-1,0.000000,0,-0.032848,false,CLAY AIKEN,RENEE L ELLMERS
2014,NC-03,NC,3,0.321902,false,Republican,-0.142444,-1,-1,0.000000,0,-0.032848,false,MARSHALL ADAME,WALTER B JONES
2014,NC-04,NC,4,0.747469,true,Democrat,0.233414,1,-1,0.000000,0,-0.032848,false,DAVID E PRICE,PAUL WRIGHT
2014,NC-05,NC,5,0.389802,false,Republican,-0.086784,-1,-1,0.000000,0,-0.032848,false,"JOSHUA ""JOSH"" BRANNON",VIRGINIA FOXX
2014,NC-06,NC,6,0.413263,false,,-0.120569,0,-1,0.000000,0,-0.032848,false,LAURA FJELD,MARK WALKER
2014,NC-07,NC,7,0.384713,false,,-0.010365,0,-1,0.000000,0,-0.032848,false,JONATHAN BARFIELD JR,DAVID ROUZER
2014,NC-08,NC,8,0.351368,false,Republican,-0.050881,-1,-1,0.000000,0,-0.032848,false,ANTONIO BLUE,RICHARD HUDSON
2014,NC-10,NC,10,0.389824,false,Republican,-0.081222,-1,-1,0.000000,0,-0.032848,false,TATE MACQUEEN,PATRICK T MCHENRY
2014,NC-11,NC,11,0.371013,false,Republican,-0.085578,-1,-1,0.000000,0,-0.032848,false,TOM HILL,MARK MEADOWS
2014,NC-12,NC,12,0.753463,true,,0.285012,0,-1,0.000000,0,-0.032848,false,ALMA ADAMS,VINCE COAKLEY
2014,NC-13,NC,13,0.426923,false,Republican,-0.079305,-1,-1,0.000000,0,-0.032848,false,BRENDA CLEARY,GEORGE HOLDING
2014,OH-01,OH,1,0.367833,false,Republican,-0.116941,-1,-1,0.000000,0,-0.032848,false,FRED KUNDRATA,STEVE CHABOT
2014,OH-02,OH,2,0.340374,false,Republican,-0.097672,-1,-1,0.000000,0,-0.032848,false,MAREK TYSZKIEWICZ,BRAD R WENSTRUP
2014,OH-03,OH,3,0.640648,true,Democrat,0.210246,1,-1,0.000000,0,-0.032848,false,JOYCE BEATTY,JOHN ADAMS
2014,OH-04,OH,4,0.323343,false,Republican,-0.126592,-1,-1,0.000000,0,-0.032848,false,JANET GARRETT,JIM JORDAN
2014,OH-05,OH,5,0.303214,false,Republican,-0.105212,-1,-1,0.000000,0,-0.032848,false,ROBERT L FRY,ROBERT E LATTA
2014,OH-06,OH,6,0.398517,false,Republican,-0.043849,-1,-1,0.000000,0,-0.032848,false,JENNIFER GARRISON,BILL JOHNSON
2014,OH-08,OH,8,0.289398,false,Republican,0.000000,-1,-1,0.000000,0,-0.032848,false,TOM POETTER,JOHN A BOEHNER
2014,OH-09,OH,9,0.678005,true,Democrat,0.248934,1,-1,0.000000,0,-0.032848,false,MARCY KAPTUR,RICHARD MAY
2014,OH-10,OH,10,0.326024,false,Republican,-0.124959,-1,-1,0.000000,0,-0.032848,false,ROBERT KLEPINGER,MICHAEL R TURNER
2014,OH-11,OH,11,0.794508,true,Democrat,0.000000,1,-1,0.000000,0,-0.032848,false,MARCIA L FUDGE,MARK ZETZER
2014,OH-12,OH,12,0.289525,false,Republican,-0.146032,-1,-1,0.000000,0,-0.032848,false,DAVID ARTHUR TIBBS,PATRICK J TIBERI
2014,OH-13,OH,13,0.685216,true,Democrat,0.216363,1,-1,0.000000,0,-0.032848,false,TIM RYAN,THOMAS PEKAREK
2014,OH-14,OH,14,0.342976,false,Republican,-0.093830,-1,-1,0.000000,0,-0.032848,false,MICHAEL WAGER,DAVID P JOYCE
2014,OH-15,OH,15,0.339763,false,Republican,-0.126920,-1,-1,0.000000,0,-0.032848,false,SCOTT WHARTON,STEVE STIVERS
2014,OH-16,OH,16,0.362623,false,Republican,-0.031806,-1,-1,0.000000,0,-0.032848,false,PETE CROSSLAND,JAMES B RENACCI
2014,OK-02,OK,2,0.259952,false,Republican,-0.110634,-1,-1,0.000000,0,-0.032848,false,EARL E EVERETT,MARKWAYNE MULLIN
2014,OK-03,OK,3,0.213850,false,Republican,-0.301819,-1,-1,0.000000,0,-0.032848,false,FRANKIE ROBBINS,FRANK D LUCAS
2014,OK-04,OK,4,0.258306,false,Republican,-0.222317,-1,-1,0.000000,0,-0.032848,false,BERT SMITH,TOM COLE
2014,OK-05,OK,5,0.376673,false,,-0.123039,0,-1,0.000000,0,-0.032848,false,AL MCAFFREY,STEVE RUSSELL
2014,OR-01,OR,1,0.624458,true,Democrat,0.131971,1,-1,0.000000,0,-0.032848,false,SUZANNE BONAMICI,JASON YATES
2014,OR-02,OR,2,0.267183,false,Republican,-0.213473,-1,-1,0.000000,0,-0.032848,false,AELEA CHRISTOFFERSON,GREG WALDEN
2014,OR-03,OR,3,0.786664,true,Democrat,0.278929,1,-1,0.000000,0,-0.032848,false,EARL BLUMENAUER,JAMES BUCHAL
2014,OR-04,OR,4,0.609154,true,Democrat,0.090976,1,-1,0.000000,0,-0.032848,false,PETER A DEFAZIO,ART ROBINSON
2014,OR-05,OR,5,0.577719,true,Democrat,0.048715,1,-1,0.000000,0,-0.032848,false,KURT SCHRADER,TOOTIE SMITH
2014,PA-01,PA,1,0.828371,true,Democrat,0.338149,1,-1,0.000000,0,-0.032848,false,ROBERT A BRADY,MEGAN RATH
2014,PA-02,PA,2,0.877035,true,Democrat,0.393712,1,-1,0.000000,0,-0.032848,false,CHAKA FATTAH,ARMOND JAMES
2014,PA-03,PA,3,0.393690,false,Republican,-0.083625,-1,-1,0.000000,0,-0.032848,false,DAN LAVALLEE,MIKE KELLY
2014,PA-04,PA,4,0.254637,false,Republican,-0.145765,-1,-1,0.000000,0,-0.032848,false,LINDA DELIAH THOMPSON,SCOTT PERRY
2014,PA-05,PA,5,0.364039,false,Republican,-0.140582,-1,-1,0.000000,0,-0.032848,false,KERITH STRANO TAYLOR,GLENN THOMPSON
2014,PA-06,PA,6,0.437091,false,,-0.082748,0,-1,0.000000,0,-0.032848,false,MANAN TRIVEDI,RYAN COSTELLO
2014,PA-07,PA,7,0.379611,false,Republican,-0.105313,-1,-1,0.000000,0,-0.032848,false,MARY ELLEN BALCHUNIS,PATRICK MEEHAN
2014,PA-08,PA,8,0.380979,false,Republican,-0.077371,-1,-1,0.000000,0,-0.032848,false,KEVIN STROUSE,MICHAEL G FITZPATRICK
2014,PA-09,PA,9,0.364782,false,Republican,-0.128083,-1,-1,0.000000,0,-0.032848,false,ALANNA HARTZOK,BILL SHUSTER
2014,PA-10,PA,10,0.283886,false,Republican,-0.167178,-1,-1,0.000000,0,-0.032848,false,SCOTT F BRION,TOM MARINO
2014,PA-11,PA,11,0.336929,false,Republican,-0.096778,-1,-1,0.000000,0,-0.032848,false,ANDY OSTROWSKI,LOU BARLETTA
2014,PA-12,PA,12,0.407223,false,Republican,-0.028688,-1,-1,0.000000,0,-0.032848,false,ERIN MCCLELLAND,KEITH J ROTHFUS
2014,PA-13,PA,13,0.671197,true,,0.179539,0,-1,0.000000,0,-0.032848,false,BRENDAN F BOYLE,CARSON DEE ADCOCK
2014,PA-16,PA,16,0.422805,false,Republican,-0.095500,-1,-1,0.000000,0,-0.032848,false,TOM HOUGHTON,JOSEPH R PITTS
